UID,SFDC Account ID,Portal,Name,EmailDomain,In Deals,Allocated,Declined/Pass,Other
3239454025,,Pinnacle,Miller Law,millerlaw-firm.com,1,0,0,1
1281609498,,Pinnacle,"Miller, Cooper & Company",millercooper.com,0,0,0,0
1656681337,,Pinnacle,Mizuho Bank,mizuhogroup.com,0,0,0,0
5066467438,,Pinnacle,Moore & Van Allen,mvalaw.com,2,0,0,2
9413854212,,Pinnacle,Morgan Stanley,morganstanley.com,0,0,0,0
9297245096,,Pinnacle,"Morris Manning & Martin, LLP",mmmlaw.com,1,0,0,1
2061608379,,Pinnacle,Moss-Adams LLP,mossadams.com,0,0,0,0
57692616,,EastWest,Commerce Bank,commercebank.com,1,0,0,1
9827382514,,Pinnacle,MW Law,mwlaw.com,1,0,0,1
9555866533,,Pinnacle,Navigant Economics,hotmail.com,0,0,0,0
5408330685,,Pinnacle,NBH Bank,nbhbank.com,2,0,1,1
9050038771,,Pinnacle,NBT Bank,nbtbank.com,0,0,0,0
7829946883,,Pinnacle,Nelson Mullins,nelsonmullins.com,3,0,0,3
1330693601,,Pinnacle,Newbanks Inc,newbanksinc.com,3,0,0,3
7203599065,,Pinnacle,"Nixon Power Services, LLC",nixonpower.com,1,0,0,1
2600997795,,Pinnacle,Norgaard Law,norgaardlaw.com,0,0,0,0
2297817484,,Pinnacle,Northcreek Mezzanine,northcreekmezzanine.com,1,0,1,0
9029793142,,Pinnacle,Northern Trust,ntrs.com,2,0,0,2
2726593922,,Pinnacle,Northwest Bank,northwest.com,0,0,0,0
9494854609,,Pinnacle,Oakworth Capital Bank,oakworth.com,5,1,1,3
7738515568,,Pinnacle,OceanFirst Bank,oceanfirst.com,3,2,0,1
451855933,,Pinnacle,OceanFirst Bank,oceanfirst.com,1,1,0,0
8604122857,,Pinnacle,Old National Bank,oldnational.com,33,12,11,10
4605927122,,Pinnacle,Old Second National Bank,oldsecond.com,14,2,8,4
9219236188,,Pinnacle,Optum Bank,optum.com,1,0,1,0
4220563652,,Pinnacle,Origin Bank,origin.bank,0,0,0,0
5391724211,,Pinnacle,Orrstown Bank,orrstown.com,6,1,2,3
6901523698,,Pinnacle,Pacific Premier Bank,ppbi.com,0,0,0,0
4194644785,,Pinnacle,Pacific Western Bank,pacwest.com,2,1,0,1
7720356487,,Pinnacle,Parker Poe,parkerpoe.com,1,0,0,1
3415622885,,Pinnacle,Parkway Bank,ParkwayBank.com,0,0,0,0
4081014888,,Pinnacle,"Partner Engineering and Science, Inc.",partneresi.com,1,0,0,1
2183716771,,Pinnacle,Patterson Real Estate Advisory Group,pattersonreag.com,1,0,0,1
4341094106,,Pinnacle,Peak Rock Capital,peakrockcapital.com,1,0,0,1
1523059029,,Pinnacle,Peapack Capital,pgbank.com,1,0,1,0
5121937603,,Pinnacle,"Peoples National Bank, N.A.",pnb-kewanee.com,0,0,0,0
6091195682,,Pinnacle,People's United Bank,peoples.com,0,0,0,0
7893360014,,Pinnacle,Petra Capital,petracapital.com,1,0,1,0
9843588233,,Pinnacle,"Pfingsten Partners, L.L.C USA",pfingsten.com,0,0,0,0
4249099969,,Pinnacle,Pinnacle Bank (NE),pinnbank.com,0,0,0,0
5253965456,,Pinnacle,Pinnacle Partners,pinnacleoz.com,1,0,1,0
2773814099,,Pinnacle,Planters Bank,planters-bank.com,1,0,1,0
3181533634,,Pinnacle,Plexus Capital,plexuscap.com,1,0,1,0
2049625431,,Pinnacle,PNC Bank,pnc.com,1,0,1,0
854530082,,Pinnacle,Polsinelli,polsinelli.com,0,0,0,0
4881922763,,Pinnacle,Potomac Law,potomaclaw.com,1,0,0,1
1239846995,,Pinnacle,Poyner Spruill LLP,poynerspruill.com,1,0,0,1
6434443571,,Pinnacle,PriceWaterhouseCoopers LLC,us.pwc.com,0,0,0,0
1303068488,,Pinnacle,Prosperity Bank,prosperitybankusa.com,0,0,0,0
5937139497,,Pinnacle,Provident Bank,provident.bank,1,1,0,0
5518209339,,Pinnacle,Quad City Bank and Trust Company,qcrh.com,0,0,0,0
4547633996,,Pinnacle,Quarles & Brady LLP,quarles.com,0,0,0,0
3017100995,,Pinnacle,Rabobank International,rabobank.com,0,0,0,0
1562530472,,Pinnacle,Railroad Appraisal Associates,railroadappraisals.com,0,0,0,0
4332883998,,Pinnacle,Raymond James,raymondjames.com,3,0,1,2
2160602904,,Pinnacle,Raymond James Bank,RaymondJames.com,2,0,2,0
420103625,,Pinnacle,RC Specialties - Trace Medical,tracemedical.com,1,0,0,1
1739956766,,Pinnacle,RCJ Consulting,rcjconsulting.com,1,0,1,0
7976639628,,Pinnacle,Regions Bank,regions.com,14,5,1,8
2284148071,,Pinnacle,Renasant Bank,renasant.com,16,2,7,7
1920871147,,Pinnacle,Republic Bank,republicbank.com,0,0,0,0
8781544259,,Pinnacle,Resolute Capital Partners,resolutecap.com,1,1,0,0
1055822446,,Pinnacle,River On Consulting,riveronconsulting.com,0,0,0,0
268892284,,Pinnacle,Robert J Young Company,rjyoung.com,1,0,0,1
6207200309,,Pinnacle,Rockland Bank & Trust,rocklandtrust.com,0,0,0,0
3194337062,,Pinnacle,Ross Bryan Associates Inc,rossbryan.com,1,0,0,1
5568779177,,Pinnacle,Route 2 Capital,route2capital.com,1,0,1,0
224645057,,Pinnacle,Rutherford & Bechtold LLC,rutherfordbechtold.com,0,0,0,0
7340112919,,Pinnacle,S&T Bank,stbank.com,0,0,0,0
2671786788,,Pinnacle,Santander Bank,santander.com,0,0,0,0
5121391457,,Pinnacle,Schain Banks,schainbanks.com,2,0,0,2
7085293645,,Pinnacle,Seacoast Bank,seacoastbank.com,9,2,1,6
5883240206,,Pinnacle,ServisFirst,servisfirstbank.com,6,1,1,4
2257466652,,Pinnacle,Seyfarth Shaw LLP,seyfarth.com,1,0,0,1
648946187,,Pinnacle,Siemens Financial Services,siemens.com,2,0,1,1
9003058293,,Pinnacle,Signature Bank,signaturebank.bank,0,0,0,0
6113116078,,Pinnacle,Signature Financial,signatureny.com,1,0,1,0
660877627,,Pinnacle,Silicon Ranch Corporation,siliconranch.com,6,0,0,6
8615846685,,Pinnacle,Silicon Valley Bank,svb.com,1,0,0,1
9240157467,,Pinnacle,Simmons Bank,simmonsbank.com,10,2,4,4
6409652468,,Pinnacle,Slayton Search Partners,slaytonsearch.com,0,0,0,0
1971079292,,Pinnacle,SLR Equipment Finance,slrequipmentfinance.com,1,0,1,0
8443572693,,Pinnacle,Smart Bank,smartbank.com,1,0,1,0
4784823893,,Pinnacle,"SoundHouse, LLC",soundhousellc.net,1,0,0,1
452447108,,Pinnacle,South East Commercial,southeasterncommercial.com,1,0,0,1
148009233,,Pinnacle,South State Bank,southstatebank.com,14,2,7,5
9355501328,,Pinnacle,Southern Bank,thesouthernbank.com,1,1,0,0
9120748966,,Pinnacle,Southern First,southernfirst.com,2,0,0,2
6688474924,,Pinnacle,Southern States Bank,ssbank.bank,4,3,1,0
647208252,,Pinnacle,Southwest Value Partners,swvp.com,1,0,0,1
1428012696,,Pinnacle,Sperry Van Ness,svn.com,0,0,0,0
6755026472,,Pinnacle,Squarefield Capital,ReedSmith.com,1,0,0,1
4539708043,,Pinnacle,"Stand Out for Good, Inc.",altardstate.com,2,0,0,2
3609160016,,Pinnacle,Steeplechase Consulting,steeplechasellc.com,0,0,0,0
387217226,,Pinnacle,Stellar Bank,stellar.bank,0,0,0,0
365161913,,Pinnacle,Sterling National Bank,snb.com,0,0,0,0
1150779619,,Pinnacle,Stifel Bank,stifelbank.com,4,0,3,1
2191310974,,Pinnacle,Stites & Harbison PLLC,stites.com,15,0,0,15
9747649533,,Pinnacle,Stock Yards Bank & Trust,syb.com,1,0,0,1
5938863061,,Pinnacle,Stonebriar Commercial Finance,stonebriarcf.com,1,0,0,1
3929434931,,Pinnacle,Sumitomo Mitsui Trust Bank,smtb.jp,1,0,1,0
9278764983,,Pinnacle,Sunflower Bank,sunflowerbank.com,5,1,2,2
2582524757,,Pinnacle,Sunrise Senior Living,sunriseseniorliving.com,2,0,0,2
8670712332,,Pinnacle,Sunwest Bank,sunwestbank.com,0,0,0,0
8401836202,,Pinnacle,Synovus Financial,synovus.com,18,3,8,7
5062746504,,Pinnacle,T2 Investments,t2investments.com,1,0,0,1
6530996794,,Pinnacle,TCF Bank,tcfbank.com,3,0,0,3
20397809,,Pinnacle,TD Bank,TD.com,1,0,0,1
5187651995,,Pinnacle,"Ted Funke & Associates, PC",tedfunke.com,0,0,0,0
7299614246,,Pinnacle,Tennessee State Bank,tnstatebank.com,1,1,0,0
4999529601,,Pinnacle,Texas Capital Bank,texascapital.com,13,2,3,8
8243317785,,Pinnacle,Texas Regional Bank,trb.bank,0,0,0,0
3364918378,,Pinnacle,The Bancorp,thebancorp.com,1,0,1,0
1562841768,,Pinnacle,The First Bank,thefirstbank.com,0,0,0,0
5416488672,,Pinnacle,The Harbor Bank of Maryland,theharborbank.com,0,0,0,0
4962961825,,Pinnacle,The Net Lease Group,thenetleasegroup.com,1,0,0,1
5619766674,,Pinnacle,Third Coast Bank (TX),thirdcoastbankssb.com,1,0,0,1
356925113,,Pinnacle,Thompson Burton PLLC,thompsonburton.com,3,0,0,3
9243849156,,Pinnacle,Thread Bank (TN),thread.bank,8,1,2,5
6817962441,,Pinnacle,Towne Bank,townebank.net,2,1,1,0
7858023201,,Pinnacle,TPA Group,tpa-grp.com,2,0,0,2
9003569399,,Pinnacle,Tri Counties Bank (CA),tcbk.com,0,0,0,0
8737912267,,Pinnacle,Triad Business Bank,triadbusinessbank.com,2,0,0,2
6366274262,,Pinnacle,TriState Capital Bank,tscbank.com,0,0,0,0
6270187658,,Pinnacle,Triumph Bank,triumphbank.com,1,0,1,0
4066641276,,Pinnacle,Truist,truist.com,3,2,0,1
261296069,,Pinnacle,Truist,truist.com,2,0,0,2
3485243578,,Pinnacle,Truist Financial,truist.com,1,0,1,0
4332831217,,Pinnacle,Truist Financial,truist.com,5,0,0,5
1052021636,,Pinnacle,Trustmark,trustmark.com,40,15,12,13
6427253861,,Pinnacle,Truxton Bank (TN),truxtontrust.com,1,0,0,1
7059001674,,Pinnacle,UBB,UBB.com,4,0,1,3
1320129782,,Pinnacle,UBS Bank USA,ubs.com,0,0,0,0
5227738557,,Pinnacle,UMB Bank,umb.com,9,0,4,5
2465833003,,Pinnacle,Umpqua Bank,umpquabank.com,2,1,0,1
7714518497,,Pinnacle,Union Bank,unionbank.com,0,0,0,0
241405484,,Pinnacle,Union Bank & Trust,ubt.com,1,1,0,0
3839333451,,Pinnacle,United Bank,bankwithunited.com,1,0,0,1
6912196238,,Pinnacle,United Bank (VA),bankwithunited.com,8,0,2,6
8568663045,,Pinnacle,United Commonwealth,unitedcommonwealth.com,1,0,1,0
9498951966,,Pinnacle,United Community Bank (IL),ucbbank.com,23,14,4,5
3147345593,,Pinnacle,United Community Banks (UCBI),ucbi.com,35,14,12,9
9180966509,,Pinnacle,US Bank,usbank.com,0,0,0,0
1169476471,,Pinnacle,Valley National Bank,valley.com,4,1,2,1
1366829566,,Pinnacle,Vedder Price,vedderprice.com,0,0,0,0
674180858,,Pinnacle,Veritex Community Bank,veritexbank.com,9,1,5,3
9426270602,,Pinnacle,Vinson & Elkins LLP,velaw.com,0,0,0,0
9696236545,,Pinnacle,"Waller Lansden Dortch & Davis, LLP",wallerlaw.com,0,0,0,0
3031884412,,Pinnacle,Washington Federal,wafd.com,0,0,0,0
5552580632,,Pinnacle,Webster Bank,websterbank.com,2,1,1,0
5445609768,,Pinnacle,Weiss Serota Helfman Cole + Bierman,wsh-law.com,1,0,0,1
4152260533,,Pinnacle,Wells Fargo,wellsfargo.com,2,0,0,2
6242300318,,Pinnacle,WesBanco,wesbanco.com,9,1,5,3
1641993465,,Pinnacle,West Texas National Bank,wtnb.com,7,1,3,3
9466591695,,Pinnacle,Western Alliance Bank,westernalliancebank.com,0,0,0,0
138009802,,Pinnacle,Western Alliance Bank,westernalliancebank.com,0,0,0,0
8650214654,,Pinnacle,Western Rivers,westernriversboat.com,1,0,0,1
2993263322,,Pinnacle,"Whitlow, Roberts, Houston & Straub",whitlow-law.com,1,0,0,1
8633966419,,Pinnacle,Williams Mullen Clark & Dobbins PC,williamsmullen.com,1,0,0,1
7386967006,,Pinnacle,Wintrust Financial,wintrust.com,9,1,4,4
3783202296,,Pinnacle,Womble Bond Dickinson,wbd-us.com,3,0,0,3
3197552544,,Pinnacle,Woodforest Bank,woodforest.com,7,0,1,6
4069879905,,Pinnacle,WSFS Financial,wsfsbank.com,1,0,0,1
5688990289,,Pinnacle,WZ Law,wzlegal.com,0,0,0,0
1454121616,,Pinnacle,WZ Law,wzlegal.com,4,0,0,4
8194532264,,Pinnacle,Zions Bank,zionsbancorp.com,3,1,0,2
5532202606,,Signature,ACAP,acap.com,0,0,0,0
4165993993,,Signature,Advantage Capital Holdings,salibaco.com,0,0,0,0
2443821008,,Signature,Alternative Finance Network,altfinnet.com,0,0,0,0
2035743227,,Signature,Amalgamated Bank of Chicago,aboc.com,1,0,0,1
6774340794,,Signature,Amerant Bank,amerantbank.com,0,0,0,0
7264329599,,Signature,AW Properties Global,awproperties.com,2,0,0,2
8397483792,,Signature,Banc of California,bancofcal.com,1,0,0,1
5017006343,,Signature,Bank 34,bank34.com,0,0,0,0
1168069971,,Signature,Bank of Hope,bankofhope.com,0,0,0,0
1293387014,,Signature,BC Partners,bcpartners.com,0,0,0,0
6407145725,,Signature,Belmont Bank & Trust Company,belmontbank.com,2,0,0,2
4655914569,,Signature,Brasa Capital Management,brasacap.com,1,0,0,1
7195942873,,Signature,Bridge,bridgebusinesscredit.com,1,0,0,1
8032168438,,Signature,Brotschul Potts,brotschulpotts.com,1,0,0,1
9905450186,,Signature,Burling Bank,burlingbank.com,1,0,0,1
9698010109,,Signature,Byline Bank,bylinebank.com,0,0,0,0
6002953768,,Signature,California Bank & Trust,calbt.com,1,0,0,1
5895495073,,Signature,"Catalano, Caboor & Co",catboor.com,1,0,0,1
5982025895,,Signature,Chicago Atlantic Lincoln LLC,chicagoatlantic.com,1,0,0,1
9030797887,,Signature,Chicago Media Angels,chicagomediaangels.com,1,0,0,1
7525691122,,Signature,Cogent Bank,cogentbank.net,1,0,0,1
8505122907,,Signature,Cohanzick Management,cohanzick.com,1,0,0,1
6782708735,,Signature,Comerica Bank,comerica.com,0,0,0,0
9721716972,,Signature,Community Banks of Colorado,nbhbank.com,1,0,0,1
8244161703,,Signature,CrossingBridge Advisors,crossingbridge.com,1,0,0,1
7669247886,,Signature,East West Bank,EastWestBank.com,1,0,0,1
9263147802,,Signature,Fake Bank,gmail.com,0,0,0,0
9704659943,,Signature,First Bank of Highland Park,firstbankchicago.com,0,0,0,0
7156923647,,Signature,First Citizens,firstcitizens.com,0,0,0,0
1494579004,,Signature,First Federal Bank of Florida,ffbf.com,1,0,0,1
3242175432,,Signature,First Fidelity Bank,ffb.com,1,0,0,1
2555906691,,Signature,First Financial Bank,bankatfirst.com,1,0,0,1
5352640348,,Signature,First Horizon,firsthorizon.com,1,0,0,1
8638368817,,Signature,First National Bank & Trust,firstnbtc.com,1,0,0,1
2436637929,,Signature,First National Bank of Brookfield,fnbb.com,0,0,0,0
160440541,,Signature,"First Secure Bank Group, Inc.",firstsecurebank.com,1,0,0,1
4029715271,,Signature,First Security Trust & Savings Bank,fstsb.com,0,0,0,0
6553488045,,Signature,First Women's Bank,firstwomens.bank,2,0,0,2
6958218551,,Signature,Fortress Bank,bankfortress.com,0,0,0,0
2133370001,,Signature,FVC Bank,fvcbank.com,1,0,0,1
2782297763,,Signature,Hanmi Bank,hanmi.com,1,0,0,1
4987833586,,Signature,Hanover Bank,hanoverbank.com,1,0,0,1
8614111607,,Signature,Heartland Bank and Trust Company,hbtbank.com,0,0,0,0
2450110621,,Signature,Heartland Group Holdings,htlf.com,0,0,0,0
6340444291,,Signature,Huck Bouma,huckbouma.com,1,0,0,1
5970068627,,Signature,InBank,inbank.com,1,0,0,1
2277231785,,Signature,Jadian Capital,jadiancapital.com,1,0,0,1
907035733,,Signature,JBS Associates,jbs-advisors.com,2,0,0,2
5373647464,,Signature,Kuvare Insurance Services,kuvare.com,0,0,0,0
8046889374,,Signature,Lakeside Bank,lakesidebank.com,0,0,0,0
7577974217,,Signature,Liquid Capital,liquidcapitalcorp.com,1,0,0,1
4336563697,,Signature,Morton Bank,mortonbank.com,0,0,0,0
1461441132,,Signature,MountainSeed,mountainseed.com,1,0,0,1
5632720807,,Signature,Northern Trust,ntrs.com,2,0,0,2
5218368214,,Signature,Pan American Bank & Trust,panamerbank.com,2,0,0,2
8095687286,,Signature,Parkside Financial Bank & Trust,pfbt.com,0,0,0,0
9551415666,,Signature,Peoples Bank,ibankpeoples.com,1,0,0,1
3990945496,,Signature,Quad City Bank & Trust,qcbt.com,0,0,0,0
1320791658,,Signature,SENB Bank,senb.com,1,0,0,1
8510947766,,Signature,SomeraRoad,someraroadinc.com,1,0,0,1
5078532869,,Signature,Stearns Bank,stearnsbank.com,0,0,0,0
6586471023,,Signature,Surety Bank,mysuretybank.com,1,0,0,1
1397249296,,Signature,Town and Country Bank,townandcountrybank.com,0,0,0,0
5532135258,,Signature,Town and Country Bank,townandcountrybank.com,0,0,0,0
4192095564,,Signature,Town Center Bank,towncenterbank.net,3,0,0,3
4332649155,,Signature,Triad Bank,triadbanking.com,1,0,0,1
2761538628,,Signature,US Century Bank,uscentury.com,0,0,0,0
3206741649,,Signature,Valley National Bank,valley.com,1,0,0,1
6054296544,,Signature,Vantage Air,vantageair.com,1,0,0,1
5601256938,,Santander,90 North Real Estate Partners LLP,90northgroup.com,1,0,0,1
5054581939,,Santander,Aareal Bank,aareal-capital.com,4,0,3,1
6748361566,,Santander,Abanca,abanca.com,0,0,0,0
7543563358,,Santander,ABN-AMRO Bank,db.com,0,0,0,0
1772458277,,Santander,Abu Dhabi Bank,bankfab.com,0,0,0,0
7521542087,,Santander,Academy Bank,academybank.com,1,0,0,1
7499673113,,Santander,Adler Pollock & Sheehan,apslaw.com,1,0,0,1
5024831164,,Santander,"AEGON USA Investment Management, Inc.",aegonusa.com,1,0,0,1
5572365877,,Santander,AEW Capital Management LP,aew.com,2,0,0,2
3478632296,,Santander,AIG Global Investment Corp.,aig.com,0,0,0,0
7205996856,,Santander,AIS/CGAM,citi.com,0,0,0,0
6517567824,,Santander,Akerman,akerman.com,1,0,0,1
8479023505,,Santander,Aladdin Capital,aladdincapital.com,0,0,0,0
1142926299,,FCB,Francisco Partners,franciscopartners.com,0,0,0,0
7982795581,,FCB,Left SVB,svb.com,1,0,0,1
7237865111,,FCB,Marathon Asset Management,marathonfund.com,0,0,0,0
9073338806,,FCB,NH-Amundi US Infrastructure Investment Trust II,nh-amundi.com,1,1,0,0
9859678919,,FCB,Stonebriar Commercial Finance,stonebriarcf.com,3,0,0,3
6987431263,,FCB,Utica Equipment,uticaequipmentfinance.com,1,0,0,1
1808197775,,FCB,Ansley Park Capital,ansleyparkcapital.com,4,0,2,2
6369691592,,FCB,Autumn Lake Healthcare,autumnhc.net,0,0,0,0
6632378236,,FCB,CION Investment Management,cioninvestments.com,0,0,0,0
8994945226,,FCB,Crum & Forster,cfins.com,1,1,0,0
2640007133,,FCB,Crystal Financial LLC,crystalfinco.com,2,0,1,1
881652409,,FCB,Gordon Brothers,gordonbrothers.com,1,0,0,1
437394703,,FCB,Hudson Sustainable Partners,hudsonsustainable.com,1,0,1,0
5829583641,,FCB,Mizrahi Tefahot Bank,umtbusa.com,7,1,2,4
3653926166,,FCB,SQN Capital Management,sqncapital.com,0,0,0,0
1461445465,,FCB,Univest,univest.net,0,0,0,0
9713040552,,FCB,Wachovia,wachovia.com,1,1,0,0
8918243497,,FCB,Aozora Bank,aozorabank.co.jp,0,0,0,0
8720955778,,FCB,Barings,barings.com,3,1,0,2
7797493655,,FCB,Capital Source,capitalsource.com,19,7,4,8
2697101067,,FCB,Chambers Energy,chambersenergy.com,1,0,1,0
1089646589,,FCB,Churchill Asset Management (A TIAA-CREF Company),churchillam.com,1,1,0,0
2319903119,,FCB,Creso Capital,cresocapital.com,1,0,1,0
6862589857,,FCB,eCapital,ecapital.com,1,0,0,1
1667349064,,FCB,Fidelity Investments,fmr.com,0,0,0,0
6337050102,,FCB,IDB Bank,idbny.com,12,8,1,3
4122480288,,FCB,Jefferson Bank,jeffersonbank.com,0,0,0,0
6575935028,,FCB,Marsh McLennan,marsh.com,1,0,0,1
1968623556,,FCB,New York Green Bank,greenbank.ny.gov,5,0,2,3
5723347457,,FCB,Oriental Bank,orientalbank.com,0,0,0,0
2883494368,,FCB,Prudential Investment Management,prudential.com,2,0,1,1
1475495455,,FCB,"Remitly, Inc.",remitly.com,1,0,0,1
2153623346,,FCB,Seacoast Bank,seacoastbank.com,2,0,1,1
6253678213,,FCB,Apex,apexfs.com,1,1,0,0
3519983276,,FCB,Avante Capital,avantecap.com,0,0,0,0
3292826818,,FCB,Caixa Bank,caixabank.com,0,0,0,0
5263643177,,FCB,Cambridge Trust,cambridgetrust.com,2,1,1,0
3315356175,,FCB,"Emmet, Marvin & Martin LLP",emmetmarvin.com,0,0,0,0
7257279716,,FCB,Franklin Advisers Inc,franklintempleton.com,0,0,0,0
398071845,,FCB,Gibbons P.C.,gibbinsadvisors.com,1,1,0,0
6879225071,,FCB,abrdn,abrdn.com,4,0,2,2
9056185195,,FCB,"Amendia, Inc.",amendia.com,1,0,0,1
6784459307,,FCB,Avante Mezzanine Partners,avantemezzanine.com,1,1,0,0
9964719342,,FCB,BluePath,bluepathfinance.com,1,0,0,1
4807970927,,FCB,"Cadwalader, Wickersham & Taft LLP",cwt.com,1,0,1,0
4783286698,,FCB,Community Bank,CBNA.com,0,0,0,0
1476838588,,FCB,First National Bank of New York,fnbny.com,1,0,1,0
4172800897,,FCB,Golub Capital,golubcapital.com,3,0,2,1
7513097107,,FCB,Nord LB,nordlb.com,9,8,0,1
743355086,,FCB,OCBC Bank,ocbc.com,0,0,0,0
7932662477,,FCB,Second Avenue,sacp.com,0,0,0,0
6743123378,,FCB,Solar Capital Ltd.,slrcp.com,1,1,0,0
9685132791,,FCB,Apollo Global Management,apollo.com,0,0,0,0
2524470461,,FCB,Cliffwater LLC,cliffwater.com,0,0,0,0
3315250802,,FCB,Euclid Capital,euclildcapital.ca,1,0,0,1
6218070789,,FCB,Firmament Capital,firmament.com,0,0,0,0
3720494792,,FCB,First Commonwealth,dollarbank.com,2,0,1,1
8933555875,,FCB,Institutional Property Advisors (IPA),ipausa.com,0,0,0,0
187329211,,FCB,InterBank,interbank.com,1,0,0,1
5034247189,,FCB,KPMG,kpmg.com,0,0,0,0
5294502474,,FCB,Manulife Investment Management,manulife.com,1,0,0,1
5356495742,,FCB,Novogradac,NOVOCO.COM,0,0,0,0
5312199063,,FCB,Regions Bank,regions.com,27,7,12,8
9047501639,,FCB,SMTB,smtb.jp,2,0,0,2
9702720087,,FCB,Spring11,spring11.com,0,0,0,0
4358672693,,FCB,Sumitomo Mitsui Banking Corporation,smbcgroup.com,20,9,4,7
9457014659,,FCB,White Horse Capital Partners (bought by HIG),higwhitehorse.com,0,0,0,0
3148766431,,FCB,Barclays Capital Inc.,barclays.com,23,10,2,11
3193343429,,FCB,Blackstone Group,blackstone.com,1,1,0,0
7561597488,,FCB,Everbank,everbank.com,11,0,7,4
547744014,,FCB,Gladstone Capital,gladstonecapital.com,0,0,0,0
6455686937,,FCB,H.I.G. White Horse,WhiteHorse.com,0,0,0,0
1246769582,,FCB,HomeTrust Bank,htb.com,8,0,0,8
4695282909,,FCB,Independent Financial,ifinancial.com,0,0,0,0
3838128329,,FCB,Kutak Rock,KutakRock.com,4,0,0,4
5449205717,,FCB,Left SVB,svb.com,0,0,0,0
2455575856,,FCB,Metropolitan Commercial Bank,mcbankny.com,1,1,0,0
9999527366,,FCB,Modern Bank NA,modernbank.com,2,2,0,0
309247232,,FCB,MTB,mtb.com,1,0,0,1
9974018703,,FCB,Nevada State Bank,nsbank.com,0,0,0,0
2813052655,,FCB,PenFund,penfund.com,0,0,0,0
1771530352,,FCB,Trustmark National Bank,trustmark.com,9,1,2,6
3655686937,,FCB,Turning Rock Partners,turningrockpartners.com,0,0,0,0
4736465582,,FCB,01 Advisors,rpaadvisors.com,1,1,0,0
6180079475,,FCB,Citibank,citi.com,44,10,11,23
4734220362,,FCB,Cross River Bank,crossriver.com,2,0,2,0
8773069112,,FCB,Exchange Bank,exchangebank.com,1,0,0,1
4092086811,,FCB,Franklin Synergy Bank,franklinsynergy.com,0,0,0,0
810794406,,FCB,Hanh Hessen,hahnhessen.com,1,0,0,1
3391255211,,FCB,KBC Bank,key.com,0,0,0,0
1041894528,,FCB,Old National Bank,oldnational.com,14,7,3,4
7274587088,,FCB,Signature Bank (NY),signatureny.com,3,0,0,3
9281344554,,FCB,Southern Bank,bankwithsouthern.com,3,0,0,3
7119565826,,FCB,Tri Counties Bank,tcbk.com,0,0,0,0
3050487459,,FCB,True Green Capital,truegreencapital.com,1,0,0,1
5893906804,,FCB,Umpqua Bank,umpquabank.com,5,1,2,2
7250737712,,FCB,United Overseas Bank,uobgroup.com,0,0,0,0
1774412855,,FCB,"Alexandria Real Estate Equities, Inc.",ARE.com,1,1,0,0
496558211,,FCB,Avid Bank,avidbank.com,8,0,8,0
8626798461,,FCB,Bank of the West,bankofthewest.com,11,1,5,5
6195284299,,FCB,BankUnited,bankunited.com,46,17,10,19
1789597271,,FCB,CIM Group,cimgroup.com,0,0,0,0
229166315,,FCB,Compeer Financial,compeer.com,1,0,1,0
7681514174,,FCB,First Eagle Investment Management,firsteagle.com,0,0,0,0
4691057998,,FCB,Migdal,migdal.co.il,1,0,1,0
2094013227,,FCB,MWE,mwe.com,0,0,0,0
2918581232,,FCB,"ORIX Venture Finance, LLC",orix.com,2,0,1,1
7838912412,,FCB,Rockwood,glic.com,1,0,0,1
9633021754,,FCB,Saratoga Partners,saratogapartners.com,1,1,0,0
149841486,,FCB,Sentinel Dome Partners LLC,sentineldome.com,1,0,0,1
6778727486,,FCB,Banco Bradesco SA,bradesco.com,0,0,0,0
1655491179,,FCB,BNY Mellon,bnymellon.com,26,1,10,15
1695593676,,FCB,Comvest,comvest.com,0,0,0,0
948035248,,FCB,GSO Capital Partners,gsocap.com,1,1,0,0
